Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
142 250.00 1049.61 24.821586 56.6431 1.59737 10.056 1.88946 0 14.1391 0.618886 2.20965 0.0163728 0 7.27916 4.10346 0.158321 0.261869 1.00719 0.0201438
143 250.00 1048.61 24.607172 56.7608 1.57107 10.0268 1.8885 0 14.1065 0.624279 2.17436 0.0165154 0 7.25064 4.12059 0.159531 0.264151 1.01596 0.0203193
144 250.00 1047.61 24.397193 56.8774 1.54528 9.99743 1.88756 0 14.0741 0.629652 2.13959 0.0166576 0 7.22243 4.13752 0.160734 0.266424 1.02471 0.0204942
145 250.00 1046.61 24.191496 56.9929 1.52 9.96789 1.88664 0 14.0419 0.635006 2.10533 0.0167992 0 7.19454 4.15424 0.161931 0.268689 1.03342 0.0206684
146 250.00 1045.61 23.989933 57.1074 1.4952 9.93818 1.88574 0 14.0099 0.640341 2.07157 0.0169403 0 7.16695 4.17078 0.163121 0.270947 1.0421 0.0208421
147 250.00 1044.61 23.792365 57.2209 1.47088 9.90831 1.88487 0 13.978 0.645658 2.0383 0.017081 0 7.13966 4.18712 0.164306 0.273197 1.05076 0.0210151
148 250.00 1043.61 23.598658 57.3334 1.44701 9.87827 1.88401 0 13.9462 0.650958 2.00551 0.0172212 0 7.11266 4.20328 0.165486 0.275439 1.05938 0.0211876
149 250.00 1042.61 23.408685 57.4449 1.4236 9.84809 1.88316 0 13.9145 0.656241 1.97319 0.017361 0 7.08595 4.21926 0.166659 0.277675 1.06798 0.0213596
150 250.00 1041.61 23.222323 57.5555 1.40062 9.81777 1.88234 0 13.883 0.661507 1.94132 0.0175003 0 7.05952 4.23506 0.167827 0.279903 1.07655 0.021531
151 250.00 1040.61 23.039124 57.666 1.37809 9.78745 1.86715 0 13.8648 0.666767 1.90994 0.0176395 0 7.03347 4.25075 0.168993 0.282129 1.08511 0.0217022
152 250.00 1039.61 23.014560 57.6849 1.37794 9.78478 1.85766 0 13.8601 0.666 1.90286 0.0174996 0 7.03574 4.25291 0.16915 0.28243 1.08627 0.0217254
153 250.00 1038.61 22.551299 58.0423 1.35499 9.69321 1.85849 0 13.6315 0.656552 1.80281 0.0156747 0 7.06616 4.28725 0.172107 0.288232 1.10858 0.0221717
154 250.00 1037.61 22.386815 58.1698 1.34093 9.64526 1.85613 0 13.5684 0.655015 1.77715 0.015209 0 7.07235 4.29717 0.173161 0.290349 1.11673 0.0223346
155 250.00 1036.61 22.224671 58.2973 1.32708 9.59745 1.8537 0 13.5048 0.65343 1.75175 0.014758 0 7.07863 4.30707 0.174214 0.292468 1.12488 0.0224975
156 250.00 1035.61 22.065202 58.4236 1.31339 9.54962 1.868 0 13.4255 0.651788 1.72659 0.0143209 0 7.08485 4.31688 0.175264 0.294581 1.13301 0.0226601
157 250.00 1034.61 21.815799 58.5979 1.28136 9.55733 1.85773 0 13.3701 0.65924 1.66272 0.0144846 0 7.00411 4.35101 0.177136 0.297949 1.14596 0.0229192
158 250.00 1033.61 21.669916 58.7028 1.25922 9.53091 1.85652 0 13.344 0.663678 1.63966 0.0145822 0 6.96882 4.36496 0.178184 0.299955 1.15367 0.0230735
159 250.00 1032.61 21.526411 58.8067 1.2375 9.5044 1.85534 0 13.318 0.668102 1.61688 0.0146794 0 6.93381 4.37876 0.179228 0.301955 1.16136 0.0232273
160 250.00 1031.61 21.385208 58.9098 1.21617 9.47782 1.85419 0 13.2923 0.672513 1.59439 0.0147763 0 6.8991 4.39241 0.180267 0.303948 1.16903 0.0233806
161 250.00 1030.61 21.246234 59.012 1.19523 9.45115 1.85306 0 13.2666 0.676912 1.57216 0.0148729 0 6.86468 4.40591 0.181301 0.305937 1.17668 0.0235336
162 250.00 1029.61 21.109419 59.1133 1.17468 9.42442 1.85195 0 13.2411 0.6813 1.5502 0.0149693 0 6.83054 4.41926 0.182332 0.307919 1.18431 0.0236861
163 250.00 1028.61 20.973827 59.2164 1.15455 9.398 1.80964 0 13.2534 0.685704 1.52856 0.0150661 0 6.79697 4.43265 0.183365 0.30991 1.19196 0.0238392
164 250.00 1027.61 20.641255 59.5205 1.15142 9.35229 1.82138 0 12.9988 0.671752 1.43866 0.0134671 0 6.82894 4.46654 0.185945 0.314903 1.21117 0.0242233
165 250.00 1026.61 20.498986 59.6476 1.13973 9.30569 1.81814 0 12.9313 0.669573 1.41631 0.0130724 0 6.83414 4.47641 0.187025 0.317089 1.21957 0.0243915
166 250.00 1025.61 20.358690 59.7744 1.12821 9.25921 1.81483 0 12.8635 0.667358 1.39423 0.0126904 0 6.8394 4.48626 0.188104 0.319274 1.22798 0.0245595
167 250.00 1024.61 20.220336 59.901 1.11685 9.21285 1.81144 0 12.7955 0.665109 1.37242 0.0123207 0 6.84472 4.49607 0.189181 0.321459 1.23638 0.0247276
168 250.00 1023.61 20.083901 60.0274 1.10566 9.16659 1.80799 0 12.7272 0.662827 1.35088 0.011963 0 6.8501 4.50585 0.190258 0.323642 1.24478 0.0248956
169 250.00 1022.61 19.949348 60.1536 1.09463 9.12045 1.80536 0 12.6578 0.660511 1.3296 0.0116166 0 6.85552 4.51559 0.191334 0.325825 1.25317 0.0250635
170 250.00 1021.61 19.949742 60.1524 1.09461 9.12027 1.82505 0 12.6398 0.660498 1.32957 0.0116164 0 6.85539 4.5155 0.19133 0.325819 1.25315 0.025063
171 250.00 1020.61 19.635661 60.4232 1.05694 9.08019 1.79982 0 12.5472 0.66683 1.26062 0.0115438 0 6.77483 4.55503 0.194079 0.33103 1.27319 0.0254639
172 250.00 1019.61 19.496076 60.5526 1.04327 9.04495 1.79578 0 12.4842 0.666653 1.23455 0.0113313 0 6.76108 4.56885 0.195282 0.3334 1.28231 0.0256462
173 250.00 1018.61 19.358480 60.6818 1.02986 9.00961 1.79168 0 12.421 0.66641 1.20889 0.0111222 0 6.74753 4.58257 0.196484 0.33577 1.29142 0.0258285
174 250.00 1017.61 19.222833 60.8106 1.0167 8.97419 1.78752 0 12.3576 0.666105 1.18362 0.0109163 0 6.73418 4.5962 0.197685 0.33814 1.30054 0.0260107
175 250.00 1016.61 19.089093 60.9392 1.00378 8.93869 1.78331 0 12.2939 0.665739 1.15875 0.0107138 0 6.72102 4.60972 0.198884 0.340509 1.30965 0.026193
176 250.00 1015.61 18.957222 61.0674 0.991103 8.90312 1.77904 0 12.2299 0.665314 1.13426 0.0105147 0 6.70804 4.62316 0.200081 0.342877 1.31876 0.0263752
177 250.00 1014.61 18.827183 61.1954 0.978657 8.86747 1.77472 0 12.1657 0.664831 1.11017 0.0103189 0 6.69524 4.6365 0.201278 0.345245 1.32787 0.0265573
178 250.00 1013.61 18.698937 61.3231 0.966439 8.83174 1.77034 0 12.1013 0.664292 1.08645 0.0101266 0 6.6826 4.64975 0.202472 0.347613 1.33697 0.0267395
179 250.00 1012.61 18.572450 61.4505 0.954443 8.79595 1.76591 0 12.0367 0.6637 1.06311 0.00993762 0 6.67014 4.66291 0.203666 0.349981 1.34608 0.0269216
180 250.00 1011.61 18.447687 61.5777 0.942665 8.76009 1.76142 0 11.9719 0.663055 1.04014 0.00975207 0 6.65783 4.67597 0.204858 0.352348 1.35518 0.0271037
181 250.00 1010.61 18.324615 61.7045 0.931099 8.72417 1.75689 0 11.9069 0.662359 1.01754 0.00956993 0 6.64567 4.68895 0.206048 0.354714 1.36429 0.0272857
182 250.00 1009.61 18.203201 61.8311 0.919742 8.68818 1.7523 0 11.8417 0.661615 0.995305 0.00939116 0 6.63367 4.70183 0.207237 0.35708 1.37338 0.0274677
183 250.00 1008.61 18.083413 61.9573 0.908588 8.65214 1.74765 0 11.7764 0.660823 0.97343 0.00921577 0 6.6218 4.71463 0.208425 0.359445 1.38248 0.0276496
184 250.00 1007.61 17.965220 62.0833 0.897633 8.61604 1.74296 0 11.7109 0.659986 0.951911 0.00904374 0 6.61008 4.72734 0.209611 0.36181 1.39158 0.0278316
185 250.00 1006.61 17.848593 62.209 0.886873 8.57988 1.73821 0 11.6452 0.659105 0.930744 0.00887504 0 6.59849 4.73996 0.210795 0.364174 1.40067 0.0280134
186 250.00 1005.61 17.733500 62.3344 0.876303 8.54367 1.73341 0 11.5794 0.658181 0.909924 0.00870964 0 6.58703 4.75249 0.211979 0.366538 1.40976 0.0281952
187 250.00 1004.61 17.619914 62.4594 0.86592 8.50741 1.72856 0 11.5135 0.657216 0.889448 0.00854752 0 6.57569 4.76494 0.21316 0.368901 1.41885 0.028377
188 250.00 1003.61 17.507806 62.5842 0.855719 8.47111 1.72366 0 11.4475 0.656212 0.869311 0.00838865 0 6.56447 4.7773 0.214341 0.371263 1.42793 0.0285587
189 250.00 1002.61 17.397149 62.7087 0.845696 8.43475 1.71871 0 11.3814 0.65517 0.849509 0.00823298 0 6.55337 4.78957 0.215519 0.373624 1.43702 0.0287403
190 250.00 1001.61 17.287915 62.8329 0.835848 8.39835 1.71371 0 11.3151 0.654092 0.830038 0.00808049 0 6.54237 4.80177 0.216697 0.375985 1.4461 0.0289219
191 250.00 1000.61 17.180079 62.9568 0.826171 8.36191 1.70867 0 11.2488 0.652978 0.810893 0.00793113 0 6.53148 4.81387 0.217873 0.378345 1.45517 0.0291035
192 250.00 999.61 17.073614 63.0804 0.816661 8.32543 1.70357 0 11.1824 0.651831 0.792072 0.00778486 0 6.52069 4.8259 0.219047 0.380704 1.46425 0.029285
193 250.00 998.61 16.968495 63.2036 0.807315 8.28891 1.69843 0 11.116 0.650652 0.773568 0.00764165 0 6.51 4.83783 0.22022 0.383063 1.47332 0.0294664
194 250.00 997.61 16.864699 63.3266 0.798129 8.25234 1.69323 0 11.0494 0.649442 0.755379 0.00750144 0 6.4994 4.84969 0.221391 0.38542 1.48239 0.0296477
195 250.00 996.61 16.762199 63.4493 0.789101 8.21574 1.688 0 10.9829 0.648202 0.7375 0.00736419 0 6.48889 4.86147 0.222561 0.387777 1.49145 0.029829
196 250.00 995.61 16.660973 63.5716 0.780226 8.17911 1.68271 0 10.9162 0.646935 0.719928 0.00722986 0 6.47847 4.87316 0.22373 0.390133 1.50051 0.0300103
197 250.00 994.61 16.560999 63.6936 0.771503 8.14244 1.67738 0 10.8496 0.64564 0.702658 0.0070984 0 6.46812 4.88477 0.224897 0.392488 1.50957 0.0301914
198 250.00 993.61 16.462273 63.8153 0.762925 8.10572 1.67333 0 10.7817 0.644319 0.685685 0.00696975 0 6.45785 4.89629 0.226062 0.394842 1.51862 0.0303725
199 250.00 992.61 16.462255 63.8154 0.762926 8.10573 1.67221 0 10.7827 0.64432 0.685686 0.00696976 0 6.45786 4.8963 0.226062 0.394843 1.51863 0.0303725
200 250.00 991.61 16.267852 64.0584 0.746231 8.03238 1.66103 0 10.6488 0.641589 0.652715 0.00672308 0 6.43738 4.91919 0.228395 0.399561 1.53677 0.0307355
201 250.00 990.61 16.172664 64.1792 0.73808 7.99558 1.65553 0 10.5822 0.640199 0.636613 0.00660257 0 6.42732 4.93048 0.229556 0.401913 1.54582 0.0309164
202 250.00 989.61 16.078617 64.2997 0.730065 7.95875 1.64998 0 10.5155 0.638789 0.620794 0.00648469 0 6.41733 4.94169 0.230716 0.404264 1.55486 0.0310972
203 250.00 988.61 15.985692 64.4199 0.722184 7.92189 1.64439 0 10.4488 0.637358 0.605254 0.00636939 0 6.40739 4.95283 0.231874 0.406614 1.5639 0.031278
204 250.00 987.61 15.893870 64.5397 0.714433 7.88501 1.63876 0 10.3822 0.635909 0.589989 0.00625661 0 6.3975 4.96388 0.233031 0.408963 1.57293 0.0314587
205 250.00 986.61 15.803130 64.6592 0.706811 7.8481 1.63308 0 10.3156 0.634442 0.574996 0.00614632 0 6.38767 4.97485 0.234186 0.411311 1.58197 0.0316393
206 250.00 985.61 15.713454 64.7785 0.699315 7.81116 1.62737 0 10.249 0.632959 0.56027 0.00603845 0 6.37789 4.98575 0.23534 0.413658 1.59099 0.0318199
207 250.00 984.61 15.624824 64.8973 0.691942 7.7742 1.62162 0 10.1824 0.63146 0.545808 0.00593297 0 6.36816 4.99657 0.236492 0.416005 1.60002 0.0320004
208 250.00 983.61 15.537223 65.0159 0.68469 7.73722 1.61587 0 10.1159 0.629946 0.531607 0.00582983 0 6.35846 5.00732 0.237643 0.41835 1.60904 0.0321808
209 250.00 982.61 15.450825 65.1339 0.677548 7.70023 1.60998 0 10.0499 0.628436 0.517716 0.00572956 0 6.34881 5.01795 0.238789 0.42069 1.61804 0.0323607
210 250.00 981.61 15.365029 65.2521 0.670539 7.66318 1.60413 0 9.9832 0.626879 0.503973 0.00563037 0 6.33919 5.02858 0.23994 0.423039 1.62707 0.0325414
211 250.00 980.61 15.280407 65.3697 0.663636 7.62613 1.59822 0 9.91692 0.625327 0.490533 0.00553394 0 6.32961 5.03909 0.241086 0.425381 1.63608 0.0327216
212 250.00 979.61 15.196745 65.487 0.656846 7.58907 1.59228 0 9.85071 0.623764 0.47734 0.00543967 0 6.32006 5.04953 0.242231 0.427723 1.64509 0.0329018
213 250.00 978.61 15.114029 65.604 0.650165 7.55198 1.5863 0 9.7846 0.622191 0.46439 0.00534749 0 6.31054 5.0599 0.243375 0.430064 1.65409 0.0330818
214 250.00 977.61 15.032242 65.7206 0.643592 7.51487 1.58029 0 9.71857 0.620609 0.451681 0.00525738 0 6.30105 5.07019 0.244517 0.432404 1.66309 0.0332618
215 250.00 976.61 14.951371 65.8369 0.637125 7.47775 1.57424 0 9.65264 0.619019 0.439209 0.00516928 0 6.29158 5.0804 0.245657 0.434743 1.67209 0.0334417
216 250.00 975.61 14.871401 65.9529 0.630761 7.44062 1.56816 0 9.58681 0.617421 0.426972 0.00508315 0 6.28213 5.09054 0.246796 0.437081 1.68108 0.0336216
217 250.00 974.61 14.792319 66.0686 0.6245 7.40348 1.56205 0 9.5211 0.615817 0.414967 0.00499896 0 6.2727 5.10061 0.247933 0.439417 1.69007 0.0338013
218 250.00 973.61 14.714112 66.1839 0.618339 7.36632 1.5559 0 9.45549 0.614206 0.403189 0.00491665 0 6.26328 5.1106 0.249069 0.441753 1.69905 0.033981
219 250.00 972.61 14.636767 66.2989 0.612276 7.32915 1.54972 0 9.39001 0.612591 0.391637 0.00483619 0 6.25389 5.12052 0.250203 0.444087 1.70803 0.0341605
220 250.00 971.61 14.560271 66.4135 0.606309 7.29198 1.54351 0 9.32466 0.610971 0.380309 0.00475754 0 6.2445 5.13036 0.251336 0.44642 1.717 0.03434
221 250.00 970.61 14.484613 66.5278 0.600438 7.25481 1.53727 0 9.25944 0.609347 0.3692 0.00468065 0 6.23513 5.14013 0.252467 0.448752 1.72597 0.0345194
222 250.00 969.61 14.409782 66.6418 0.594659 7.21763 1.531 0 9.19436 0.60772 0.358308 0.0046055 0 6.22576 5.14983 0.253596 0.451082 1.73493 0.0346987
223 250.00 968.61 14.335766 66.7554 0.588971 7.18045 1.5247 0 9.12942 0.606091 0.347632 0.00453204 0 6.21641 5.15946 0.254724 0.453411 1.74389 0.0348778
224 250.00 967.61 14.262556 66.8687 0.583373 7.14328 1.51837 0 9.06463 0.604461 0.337167 0.00446024 0 6.20706 5.16901 0.25585 0.455739 1.75284 0.0350568
225 250.00 966.61 14.190142 66.9816 0.577862 7.10611 1.51206 0 8.99996 0.602829 0.326912 0.00439005 0 6.19771 5.17849 0.256974 0.458064 1.76179 0.0352357
226 250.00 965.61 14.118668 67.0939 0.572429 7.06897 1.50562 0 8.9358 0.601211 0.316903 0.0043218 0 6.18838 5.18786 0.258093 0.460383 1.77071 0.0354141
227 250.00 964.61 14.047659 67.2064 0.567098 7.0318 1.49923 0 8.87123 0.599566 0.307023 0.00425441 0 6.17903 5.19722 0.259216 0.462711 1.77966 0.0355931
228 250.00 963.61 13.977574 67.3182 0.561842 6.99467 1.4928 0 8.8071 0.597936 0.297383 0.00418888 0 6.16969 5.20648 0.260334 0.465031 1.78858 0.0357716
229 250.00 962.61 13.908248 67.4297 0.556667 6.95755 1.48634 0 8.74315 0.596307 0.287943 0.00412484 0 6.16035 5.21567 0.261451 0.467349 1.79749 0.0359499
230 250.00 961.61 13.839673 67.5407 0.551572 6.92046 1.47986 0 8.67939 0.59468 0.278701 0.00406224 0 6.15101 5.22478 0.262565 0.469664 1.8064 0.036128
231 250.00 960.61 13.771841 67.6514 0.546556 6.88339 1.47336 0 8.61581 0.593056 0.269654 0.00400106 0 6.14166 5.23382 0.263677 0.471978 1.8153 0.036306
232 250.00 959.61 13.704744 67.7617 0.541616 6.84635 1.46683 0 8.55243 0.591436 0.260802 0.00394128 0 6.13232 5.24279 0.264787 0.474288 1.82419 0.0364837
233 250.00 958.61 13.638375 67.8717 0.536752 6.80935 1.46029 0 8.48925 0.589819 0.25214 0.00388285 0 6.12297 5.25168 0.265894 0.476596 1.83306 0.0366613
234 250.00 957.61 13.572726 67.9812 0.531963 6.77238 1.45372 0 8.42628 0.588207 0.243667 0.00382575 0 6.11361 5.2605 0.266999 0.478902 1.84193 0.0368386
235 250.00 956.61 13.507790 68.0903 0.527246 6.73545 1.44714 0 8.36351 0.5866 0.235382 0.00376995 0 6.10425 5.26925 0.268102 0.481204 1.85078 0.0370157
236 250.00 955.61 13.443561 68.199 0.522601 6.69857 1.44053 0 8.30097 0.584998 0.227281 0.00371542 0 6.09489 5.27793 0.269203 0.483503 1.85963 0.0371925
237 250.00 954.61 13.380032 68.3073 0.518026 6.66174 1.43391 0 8.23864 0.583402 0.219363 0.00366213 0 6.08552 5.28653 0.2703 0.485799 1.86846 0.0373691
238 250.00 953.61 13.317197 68.4152 0.513519 6.62496 1.42728 0 8.17655 0.581813 0.211625 0.00361006 0 6.07614 5.29506 0.271396 0.488091 1.87727 0.0375454
239 250.00 952.61 13.255048 68.5226 0.50908 6.58823 1.42067 0 8.11464 0.580231 0.204066 0.00355918 0 6.06676 5.30351 0.272488 0.490379 1.88607 0.0377215
240 250.00 951.61 13.193713 68.6294 0.504697 6.55159 1.41394 0 8.0533 0.578667 0.196713 0.00350969 0 6.05739 5.31186 0.273575 0.492659 1.89484 0.0378968
241 250.00 950.61 13.132783 68.7362 0.500399 6.51497 1.40727 0 7.99167 0.577088 0.189475 0.00346088 0 6.04797 5.32021 0.274664 0.494945 1.90363 0.0380727
242 250.00 949.61 13.072657 68.8423 0.496155 6.47845 1.40062 0 7.93048 0.575529 0.182439 0.0034134 0 6.03856 5.32845 0.275748 0.497221 1.91239 0.0382478
243 250.00 948.61 13.013321 68.9477 0.491963 6.44201 1.39385 0 7.86988 0.573989 0.175601 0.00336722 0 6.02918 5.33658 0.276827 0.499488 1.92111 0.0384222
244 250.00 947.61 12.954379 69.0532 0.487853 6.40561 1.38715 0 7.809 0.572438 0.168875 0.00332169 0 6.01972 5.3447 0.277907 0.501761 1.92985 0.038597
245 250.00 946.61 12.896218 69.158 0.483793 6.36931 1.38042 0 7.74862 0.570906 0.162343 0.0032774 0 6.01029 5.35272 0.278981 0.504024 1.93855 0.0387711
246 250.00 945.61 12.838699 69.2623 0.479792 6.3331 1.37368 0 7.68851 0.569384 0.155975 0.00323412 0 6.00085 5.36067 0.280053 0.506282 1.94724 0.0389448
247 250.00 944.61 12.781816 69.3661 0.475849 6.29698 1.36693 0 7.62867 0.567872 0.14977 0.00319184 0 5.9914 5.36855 0.281121 0.508535 1.9559 0.0391181
248 250.00 943.61 12.725625 69.4691 0.47196 6.26091 1.36498 0 7.56472 0.566367 0.143723 0.0031505 0 5.98192 5.37633 0.282184 0.51078 1.96454 0.0392908
249 250.00 942.61 12.595419 69.5157 0.466263 6.21596 1.36336 0 7.52281 0.56868 0.135992 0.00313483 0 5.97815 5.40454 0.284794 0.516061 1.98485 0.039697
250 250.00 941.61 12.461478 69.5571 0.460566 6.17053 1.3618 0 7.4824 0.571269 0.128341 0.00312123 0 5.97492 5.43451 0.287535 0.521607 2.00618 0.0401237
251 250.00 940.61 12.328706 69.5979 0.454948 6.12485 1.36023 0 7.44189 0.573893 0.120873 0.00310814 0 5.97164 5.46482 0.290308 0.527225 2.02779 0.0405558
252 250.00 939.61 12.197265 69.6381 0.449412 6.07898 1.35863 0 7.40127 0.576546 0.1136 0.00309556 0 5.96828 5.49544 0.293109 0.532906 2.04964 0.0409928
253 250.00 938.61 12.067307 69.6778 0.443958 6.03296 1.357 0 7.36052 0.579223 0.10653 0.00308345 0 5.96486 5.52633 0.295934 0.538645 2.07171 0.0414343
254 250.00 937.61 11.938971 69.717 0.438586 5.98687 1.35534 0 7.31965 0.581918 0.099672 0.00307179 0 5.96137 5.55745 0.298781 0.544436 2.09398 0.0418797
255 250.00 936.61 11.812380 69.7557 0.433296 5.94074 1.35364 0 7.27864 0.584626 0.093033 0.00306056 0 5.95782 5.58878 0.301645 0.55027 2.11642 0.0423285
256 250.00 935.61 11.687643 69.7939 0.42809 5.89464 1.35189 0 7.2375 0.587343 0.0866197 0.00304974 0 5.9542 5.62026 0.304524 0.556143 2.13901 0.0427802
257 250.00 934.61 11.564848 69.8318 0.422966 5.8486 1.3501 0 7.19621 0.590064 0.0804373 0.00303931 0 5.95051 5.65188 0.307415 0.562048 2.16172 0.0432345
258 250.00 933.61 11.444066 69.8692 0.417925 5.80266 1.34824 0 7.15479 0.592784 0.0744901 0.00302924 0 5.94676 5.6836 0.310315 0.56798 2.18454 0.0436908
259 250.00 932.61 11.325353 69.9062 0.412966 5.75687 1.34633 0 7.11322 0.595501 0.0687813 0.00301952 0 5.94295 5.71539 0.313221 0.573934 2.20744 0.0441487
260 250.00 931.61 11.208748 69.9429 0.408089 5.71126 1.34436 0 7.07151 0.598211 0.0633131 0.00301013 0 5.93907 5.74724 0.316131 0.579904 2.2304 0.044608
261 250.00 930.61 11.094276 69.9792 0.403294 5.66586 1.34233 0 7.02967 0.60091 0.0580869 0.00300105 0 5.93512 5.77911 0.319044 0.585888 2.25341 0.0450683
262 250.00 929.61 10.981951 70.0152 0.398578 5.6207 1.34022 0 6.98768 0.603597 0.0531032 0.00299228 0 5.93111 5.81099 0.321957 0.59188 2.27646 0.0455293
263 250.00 928.61 10.871773 70.0509 0.393942 5.57579 1.33805 0 6.94557 0.606269 0.048362 0.00298378 0 5.92703 5.84286 0.324869 0.597879 2.29953 0.0459907
264 250.00 927.61 10.763737 70.0862 0.389386 5.53116 1.33581 0 6.90333 0.608924 0.0438624 0.00297556 0 5.92289 5.87471 0.327778 0.603879 2.32261 0.0464523
265 250.00 926.61 10.657825 70.1213 0.384906 5.48682 1.3335 0 6.86096 0.611561 0.0396031 0.00296759 0 5.91868 5.90652 0.330682 0.609881 2.34569 0.0469139
266 250.00 925.61 10.554015 70.1561 0.380504 5.44279 1.33111 0 6.81847 0.614179 0.0355825 0.00295987 0 5.91441 5.93829 0.333582 0.615879 2.36877 0.0473753
267 250.00 924.61 10.452095 70.1919 0.376185 5.39918 1.31111 0 6.79178 0.616787 0.0317988 0.00295244 0 5.91017 5.9701 0.336482 0.621885 2.39186 0.0478373
