Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),tephroite,fayalite,co-olivine,ni-olivine,monticellite,forsterite
255,936.61,0.250,-12.891,0.0116,4.1651,30.1440,0.0000,0.0000,0.0000,0.0000,62.3681,4.2710,2.5762,0.0527,0.0000,0.5880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.108,-0.081,0.023,0.003,0.011,0.060005,0.865141,0.000000,0.000703,0.020898,0.053253
256,935.61,0.250,-12.908,0.0114,4.1677,30.1210,0.0000,0.0000,0.0000,0.0000,62.4441,4.3173,2.4747,0.0526,0.0000,0.5904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.106,-0.079,0.022,0.003,0.011,0.060701,0.866858,0.000000,0.000702,0.021000,0.050739
257,934.61,0.250,-12.925,0.0112,4.1703,30.0981,0.0000,0.0000,0.0000,0.0000,62.5186,4.3641,2.3739,0.0524,0.0000,0.5928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.104,-0.078,0.022,0.003,0.011,0.061406,0.868552,0.000000,0.000701,0.021102,0.048240
258,933.61,0.250,-12.941,0.0110,4.1729,30.0754,0.0000,0.0000,0.0000,0.0000,62.5916,4.4115,2.2740,0.0523,0.0000,0.5952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.102,-0.076,0.021,0.003,0.011,0.062119,0.870222,0.000000,0.000700,0.021203,0.045755
259,932.61,0.250,-12.958,0.0108,4.1755,30.0529,0.0000,0.0000,0.0000,0.0000,62.6631,4.4594,2.1748,0.0522,0.0000,0.5976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.100,-0.074,0.021,0.003,0.010,0.062841,0.871868,0.000000,0.000698,0.021305,0.043288
260,931.61,0.250,-12.975,0.0105,4.1780,30.0307,0.0000,0.0000,0.0000,0.0000,62.7329,4.5077,2.0766,0.0521,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.097,-0.073,0.020,0.003,0.010,0.063569,0.873488,0.000000,0.000698,0.021407,0.040838
261,930.61,0.250,-12.992,0.0103,4.1805,30.0086,0.0000,0.0000,0.0000,0.0000,62.8013,4.5565,1.9792,0.0520,0.0000,0.6024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.095,-0.071,0.020,0.002,0.010,0.064305,0.875082,0.000000,0.000697,0.021509,0.038408
262,929.61,0.250,-13.009,0.0101,4.1830,29.9867,0.0000,0.0000,0.0000,0.0000,62.8680,4.6057,1.8829,0.0519,0.0000,0.6048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.093,-0.070,0.020,0.002,0.010,0.065046,0.876650,0.000000,0.000696,0.021610,0.035997
263,928.61,0.250,-13.026,0.0099,4.1855,29.9651,0.0000,0.0000,0.0000,0.0000,62.9331,4.6553,1.7875,0.0518,0.0000,0.6072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.091,-0.068,0.019,0.002,0.010,0.065794,0.878192,0.000000,0.000695,0.021711,0.033607
264,927.61,0.250,-13.043,0.0097,4.1879,29.9437,0.0000,0.0000,0.0000,0.0000,62.9967,4.7053,1.6931,0.0517,0.0000,0.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.089,-0.067,0.019,0.002,0.009,0.066548,0.879707,0.000000,0.000695,0.021812,0.031239
265,926.61,0.250,-13.060,0.0095,4.1904,29.9225,0.0000,0.0000,0.0000,0.0000,63.0586,4.7556,1.5997,0.0517,0.0000,0.6119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.088,-0.065,0.018,0.002,0.009,0.067307,0.881195,0.000000,0.000694,0.021912,0.028893
266,925.61,0.250,-13.076,0.0094,4.1928,29.9016,0.0000,0.0000,0.0000,0.0000,63.1190,4.8062,1.5073,0.0516,0.0000,0.6143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.086,-0.064,0.018,0.002,0.009,0.068071,0.882655,0.000000,0.000694,0.022011,0.026569
267,924.61,0.250,-13.093,0.0250,4.2129,29.6082,0.0000,0.0000,0.0000,0.0000,64.1524,4.9250,0.0000,0.0496,0.0000,1.2648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.225,-0.167,0.048,0.006,-2232822701425283797699507123956236012840462832898395055861141010278728597504.000,0.070444,0.905997,0.000000,0.000674,0.045769,-0.022885
