Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),albite,anorthite,sanidine
127,1064.61,0.250,-10.960,0.1139,2.6333,53.9547,0.0000,29.3908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6582,4.9520,0.0443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.947,-1.586,0.270,0.043,0.139,0.433492,0.563954,0.002554
128,1063.61,0.250,-10.974,0.1118,2.6331,53.9875,0.0000,29.3686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6322,4.9670,0.0447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.909,-1.556,0.265,0.042,0.136,0.434773,0.562655,0.002572
129,1062.61,0.250,-10.988,0.1097,2.6329,54.0206,0.0000,29.3463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6060,4.9821,0.0450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.873,-1.527,0.259,0.042,0.134,0.436063,0.561347,0.002590
130,1061.61,0.250,-11.001,0.1077,2.6327,54.0539,0.0000,29.3238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.5797,4.9973,0.0453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.839,-1.499,0.255,0.041,0.131,0.437362,0.560030,0.002609
131,1060.61,0.250,-11.015,0.1057,2.6325,54.0875,0.0000,29.3011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.5532,5.0126,0.0456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.805,-1.472,0.250,0.040,0.129,0.438669,0.558704,0.002627
132,1059.61,0.250,-11.029,0.1038,2.6323,54.1212,0.0000,29.2783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.5265,5.0281,0.0459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.772,-1.445,0.245,0.039,0.127,0.439984,0.557371,0.002645
133,1058.61,0.250,-11.043,0.1020,2.6321,54.1551,0.0000,29.2554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4996,5.0436,0.0463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.741,-1.420,0.241,0.039,0.124,0.441306,0.556030,0.002663
134,1057.61,0.250,-11.056,0.1002,2.6319,54.1892,0.0000,29.2324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4727,5.0591,0.0466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.710,-1.395,0.237,0.038,0.122,0.442636,0.554683,0.002682
135,1056.61,0.250,-11.070,0.0985,2.6317,54.2235,0.0000,29.2092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4456,5.0748,0.0469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.681,-1.371,0.233,0.037,0.120,0.443972,0.553328,0.002700
136,1055.61,0.250,-11.084,0.0968,2.6315,54.2580,0.0000,29.1859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4183,5.0906,0.0472,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.652,-1.348,0.229,0.037,0.118,0.445314,0.551967,0.002718
137,1054.61,0.250,-11.098,0.0952,2.6313,54.2926,0.0000,29.1625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3910,5.1064,0.0476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.624,-1.326,0.225,0.036,0.116,0.446663,0.550601,0.002737
138,1053.61,0.250,-11.112,0.0936,2.6311,54.3273,0.0000,29.1390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3635,5.1223,0.0479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.597,-1.304,0.221,0.036,0.114,0.448016,0.549228,0.002755
139,1052.61,0.250,-11.125,0.0921,2.6309,54.3622,0.0000,29.1155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3359,5.1382,0.0482,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.571,-1.283,0.217,0.035,0.112,0.449376,0.547851,0.002774
140,1051.61,0.250,-11.139,0.0906,2.6307,54.3973,0.0000,29.0918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3082,5.1542,0.0485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.546,-1.263,0.214,0.034,0.111,0.450740,0.546468,0.002792
141,1050.61,0.250,-11.153,0.0892,2.6305,54.4324,0.0000,29.0680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2804,5.1703,0.0489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.521,-1.243,0.210,0.034,0.109,0.452109,0.545081,0.002811
142,1049.61,0.250,-11.167,0.0878,2.6303,54.4677,0.0000,29.0442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2525,5.1864,0.0492,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.497,-1.223,0.207,0.033,0.107,0.453482,0.543689,0.002829
143,1048.61,0.250,-11.181,0.0865,2.6301,54.5031,0.0000,29.0203,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2245,5.2026,0.0495,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.474,-1.205,0.204,0.033,0.105,0.454860,0.542292,0.002848
144,1047.61,0.250,-11.195,0.0851,2.6299,54.5386,0.0000,28.9963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1964,5.2188,0.0498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.451,-1.186,0.201,0.032,0.104,0.456242,0.540892,0.002866
145,1046.61,0.250,-11.209,0.0839,2.6297,54.5742,0.0000,28.9723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1683,5.2351,0.0502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.429,-1.169,0.197,0.032,0.102,0.457627,0.539488,0.002885
146,1045.61,0.250,-11.223,0.0826,2.6295,54.6099,0.0000,28.9481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1400,5.2514,0.0505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.408,-1.151,0.194,0.031,0.101,0.459016,0.538080,0.002903
147,1044.61,0.250,-11.237,0.0814,2.6293,54.6457,0.0000,28.9240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1117,5.2678,0.0508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.387,-1.135,0.192,0.031,0.099,0.460409,0.536669,0.002922
148,1043.61,0.250,-11.251,0.0802,2.6290,54.6815,0.0000,28.8997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0834,5.2842,0.0511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.367,-1.118,0.189,0.031,0.098,0.461804,0.535255,0.002941
149,1042.61,0.250,-11.265,0.0791,2.6288,54.7175,0.0000,28.8754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0549,5.3006,0.0515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.347,-1.102,0.186,0.030,0.096,0.463203,0.533838,0.002959
150,1041.61,0.250,-11.280,0.0780,2.6286,54.7535,0.0000,28.8511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0264,5.3171,0.0518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.328,-1.087,0.183,0.030,0.095,0.464604,0.532418,0.002978
151,1040.61,0.250,-11.294,0.0130,2.6287,54.7535,0.0000,28.8511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0265,5.3171,0.0518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.222,-0.182,0.031,0.005,0.016,0.464601,0.532421,0.002978
152,1039.61,0.250,-11.308,0.2272,2.6286,54.7749,0.0000,28.8366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0095,5.3269,0.0520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.868,-3.167,0.534,0.086,0.277,0.465437,0.531575,0.002987
153,1038.61,0.250,-11.322,0.0933,2.6285,54.7935,0.0000,28.8241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9949,5.3354,0.0522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.588,-1.300,0.219,0.035,0.114,0.466157,0.530845,0.002998
154,1037.61,0.250,-11.336,0.0919,2.6284,54.8120,0.0000,28.8116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9802,5.3438,0.0523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.565,-1.282,0.216,0.035,0.112,0.466876,0.530116,0.003008
155,1036.61,0.250,-11.350,0.0906,2.6284,54.8305,0.0000,28.7991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9656,5.3523,0.0525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.542,-1.263,0.213,0.034,0.110,0.467595,0.529386,0.003019
156,1035.61,0.250,-11.365,0.0571,2.6279,54.8993,0.0000,28.7527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9113,5.3839,0.0529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.971,-0.796,0.134,0.022,0.070,0.470278,0.526680,0.003042
157,1034.61,0.250,-11.379,0.0613,2.6276,54.9425,0.0000,28.7235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8771,5.4037,0.0533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.044,-0.855,0.144,0.023,0.075,0.471961,0.524978,0.003062
158,1033.61,0.250,-11.393,0.0606,2.6274,54.9858,0.0000,28.6942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8428,5.4235,0.0536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.031,-0.846,0.142,0.023,0.074,0.473646,0.523273,0.003081
159,1032.61,0.250,-11.408,0.0599,2.6271,55.0292,0.0000,28.6649,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8086,5.4434,0.0540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.020,-0.836,0.141,0.023,0.073,0.475333,0.521566,0.003101
160,1031.61,0.250,-11.422,0.0593,2.6268,55.0726,0.0000,28.6356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7742,5.4632,0.0543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.008,-0.827,0.139,0.023,0.072,0.477022,0.519857,0.003120
161,1030.61,0.250,-11.436,0.0586,2.6266,55.1161,0.0000,28.6062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7398,5.4832,0.0547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.997,-0.818,0.137,0.022,0.071,0.478714,0.518146,0.003140
162,1029.61,0.250,-11.451,0.0580,2.6263,55.1597,0.0000,28.5768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7054,5.5031,0.0550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.986,-0.809,0.136,0.022,0.071,0.480407,0.516433,0.003160
163,1028.61,0.250,-11.465,0.1434,2.6264,55.1622,0.0000,28.5751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7035,5.5043,0.0549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.438,-2.001,0.336,0.055,0.175,0.480511,0.516336,0.003153
164,1027.61,0.250,-11.479,0.0812,2.6263,55.1822,0.0000,28.5616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6876,5.5135,0.0551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.381,-1.134,0.190,0.031,0.099,0.481289,0.515548,0.003163
165,1026.61,0.250,-11.494,0.0801,2.6262,55.2023,0.0000,28.5481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6717,5.5227,0.0553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.362,-1.118,0.188,0.031,0.098,0.482067,0.514760,0.003173
166,1025.61,0.250,-11.508,0.0790,2.6261,55.2223,0.0000,28.5345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6559,5.5318,0.0554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.343,-1.103,0.185,0.030,0.096,0.482846,0.513971,0.003183
167,1024.61,0.250,-11.523,0.0780,2.6260,55.2424,0.0000,28.5209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6400,5.5410,0.0556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.325,-1.088,0.182,0.030,0.095,0.483625,0.513181,0.003194
168,1023.61,0.250,-11.537,0.0769,2.6259,55.2625,0.0000,28.5074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6241,5.5502,0.0558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.307,-1.074,0.180,0.029,0.094,0.484406,0.512391,0.003204
169,1022.61,0.250,-11.552,0.0027,2.6260,55.2625,0.0000,28.5074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6241,5.5502,0.0558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.046,-0.038,0.006,0.001,0.003,0.484406,0.512391,0.003204
170,1021.61,0.250,-11.566,0.1110,2.6253,55.3617,0.0000,28.4404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5457,5.5957,0.0565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.885,-1.550,0.259,0.042,0.135,0.488265,0.508494,0.003241
171,1020.61,0.250,-11.581,0.0667,2.6251,55.3944,0.0000,28.4183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5199,5.6107,0.0567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.133,-0.931,0.156,0.025,0.081,0.489534,0.507211,0.003255
172,1019.61,0.250,-11.596,0.0660,2.6249,55.4271,0.0000,28.3963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4940,5.6257,0.0569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.120,-0.921,0.154,0.025,0.080,0.490804,0.505927,0.003269
173,1018.61,0.250,-11.610,0.0652,2.6247,55.4598,0.0000,28.3742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4682,5.6407,0.0572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.107,-0.911,0.152,0.025,0.079,0.492075,0.504642,0.003283
174,1017.61,0.250,-11.625,0.0645,2.6246,55.4925,0.0000,28.3521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4423,5.6557,0.0574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.095,-0.901,0.151,0.025,0.078,0.493347,0.503357,0.003296
175,1016.61,0.250,-11.640,0.0638,2.6244,55.5253,0.0000,28.3299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4164,5.6707,0.0577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.083,-0.891,0.149,0.024,0.078,0.494619,0.502071,0.003310
176,1015.61,0.250,-11.654,0.0631,2.6242,55.5581,0.0000,28.3078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3905,5.6857,0.0579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.071,-0.881,0.147,0.024,0.077,0.495893,0.500784,0.003324
177,1014.61,0.250,-11.669,0.0624,2.6240,55.5909,0.0000,28.2856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3645,5.7007,0.0582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.059,-0.872,0.145,0.024,0.076,0.497167,0.499496,0.003337
178,1013.61,0.250,-11.684,0.0617,2.6238,55.6238,0.0000,28.2634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3386,5.7158,0.0584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.047,-0.862,0.144,0.024,0.076,0.498443,0.498206,0.003351
179,1012.61,0.250,-11.698,0.0611,2.6237,55.6567,0.0000,28.2412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3126,5.7309,0.0586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.036,-0.853,0.142,0.023,0.075,0.499719,0.496916,0.003365
180,1011.61,0.250,-11.713,0.0604,2.6235,55.6896,0.0000,28.2190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2866,5.7460,0.0589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.024,-0.844,0.141,0.023,0.074,0.500997,0.495625,0.003378
181,1010.61,0.250,-11.728,0.0597,2.6233,55.7226,0.0000,28.1967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2605,5.7611,0.0591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.013,-0.835,0.139,0.023,0.073,0.502276,0.494332,0.003392
182,1009.61,0.250,-11.743,0.0591,2.6231,55.7556,0.0000,28.1745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2344,5.7762,0.0594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.002,-0.826,0.138,0.023,0.072,0.503556,0.493038,0.003406
183,1008.61,0.250,-11.758,0.0585,2.6229,55.7886,0.0000,28.1521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2083,5.7913,0.0596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.991,-0.817,0.136,0.022,0.072,0.504838,0.491743,0.003419
184,1007.61,0.250,-11.773,0.0579,2.6227,55.8217,0.0000,28.1298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1822,5.8065,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.981,-0.808,0.135,0.022,0.071,0.506121,0.490446,0.003433
185,1006.61,0.250,-11.787,0.0572,2.6226,55.8548,0.0000,28.1074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1560,5.8217,0.0601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.970,-0.800,0.133,0.022,0.070,0.507406,0.489148,0.003447
186,1005.61,0.250,-11.802,0.0566,2.6224,55.8880,0.0000,28.0851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1298,5.8369,0.0603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.960,-0.792,0.132,0.022,0.069,0.508692,0.487848,0.003460
187,1004.61,0.250,-11.817,0.0561,2.6222,55.9212,0.0000,28.0626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1035,5.8521,0.0606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.950,-0.783,0.130,0.021,0.069,0.509979,0.486547,0.003474
188,1003.61,0.250,-11.832,0.0555,2.6220,55.9544,0.0000,28.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0772,5.8673,0.0608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.940,-0.775,0.129,0.021,0.068,0.511269,0.485244,0.003488
189,1002.61,0.250,-11.847,0.0549,2.6218,55.9877,0.0000,28.0177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0509,5.8826,0.0611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.930,-0.767,0.127,0.021,0.067,0.512560,0.483939,0.003501
190,1001.61,0.250,-11.862,0.0543,2.6216,56.0211,0.0000,27.9951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0245,5.8979,0.0613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.920,-0.759,0.126,0.021,0.066,0.513852,0.482632,0.003515
191,1000.61,0.250,-11.877,0.0538,2.6215,56.0545,0.0000,27.9726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9981,5.9132,0.0616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.911,-0.752,0.125,0.021,0.066,0.515147,0.481324,0.003529
192,999.61,0.250,-11.892,0.0532,2.6213,56.0880,0.0000,27.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9717,5.9285,0.0618,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.901,-0.744,0.123,0.020,0.065,0.516444,0.480013,0.003543
193,998.61,0.250,-11.907,0.0527,2.6211,56.1215,0.0000,27.9274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9452,5.9439,0.0621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.892,-0.736,0.122,0.020,0.064,0.517742,0.478701,0.003557
194,997.61,0.250,-11.923,0.0521,2.6209,56.1551,0.0000,27.9047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9186,5.9593,0.0623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.883,-0.729,0.121,0.020,0.064,0.519043,0.477387,0.003571
195,996.61,0.250,-11.938,0.0516,2.6207,56.1888,0.0000,27.8820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8920,5.9747,0.0626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.874,-0.722,0.120,0.020,0.063,0.520345,0.476070,0.003585
196,995.61,0.250,-11.953,0.0511,2.6205,56.2225,0.0000,27.8592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8654,5.9902,0.0628,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.865,-0.715,0.118,0.020,0.062,0.521650,0.474751,0.003599
197,994.61,0.250,-11.968,0.0506,2.6203,56.2562,0.0000,27.8364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8387,6.0056,0.0631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.856,-0.708,0.117,0.019,0.062,0.522958,0.473430,0.003613
198,993.61,0.250,-11.983,0.0027,2.6204,56.2562,0.0000,27.8364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8387,6.0056,0.0631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.046,-0.038,0.006,0.001,0.003,0.522958,0.473430,0.003613
199,992.61,0.250,-11.998,0.0971,2.6200,56.3242,0.0000,27.7905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7850,6.0368,0.0636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.642,-1.358,0.225,0.037,0.119,0.525586,0.470773,0.003641
200,991.61,0.250,-12.014,0.0491,2.6198,56.3581,0.0000,27.7676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7581,6.0523,0.0638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.831,-0.687,0.114,0.019,0.060,0.526901,0.469444,0.003655
201,990.61,0.250,-12.029,0.0486,2.6196,56.3922,0.0000,27.7446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7312,6.0679,0.0641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.823,-0.680,0.113,0.019,0.059,0.528218,0.468112,0.003670
202,989.61,0.250,-12.044,0.0482,2.6194,56.4263,0.0000,27.7215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7042,6.0836,0.0643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.815,-0.674,0.111,0.018,0.059,0.529538,0.466778,0.003684
203,988.61,0.250,-12.060,0.0477,2.6192,56.4605,0.0000,27.6984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6772,6.0992,0.0646,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.807,-0.667,0.110,0.018,0.058,0.530861,0.465441,0.003698
204,987.61,0.250,-12.075,0.0473,2.6190,56.4948,0.0000,27.6753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6501,6.1150,0.0648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.799,-0.661,0.109,0.018,0.058,0.532186,0.464101,0.003713
205,986.61,0.250,-12.090,0.0468,2.6188,56.5292,0.0000,27.6521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6229,6.1307,0.0651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.791,-0.655,0.108,0.018,0.057,0.533515,0.462758,0.003727
206,985.61,0.250,-12.106,0.0464,2.6186,56.5637,0.0000,27.6288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5957,6.1465,0.0654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.783,-0.649,0.107,0.018,0.057,0.534846,0.461412,0.003742
207,984.61,0.250,-12.121,0.0459,2.6185,56.5982,0.0000,27.6055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5684,6.1623,0.0656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.776,-0.643,0.106,0.018,0.056,0.536181,0.460063,0.003757
208,983.61,0.250,-12.137,0.0454,2.6183,56.6327,0.0000,27.5822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5411,6.1781,0.0659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.768,-0.636,0.105,0.017,0.055,0.537514,0.458714,0.003771
209,982.61,0.250,-12.152,0.0451,2.6181,56.6675,0.0000,27.5587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5136,6.1941,0.0662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.762,-0.632,0.104,0.017,0.055,0.538859,0.457355,0.003786
210,981.61,0.250,-12.168,0.0447,2.6179,56.7023,0.0000,27.5352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4861,6.2100,0.0664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.754,-0.625,0.103,0.017,0.055,0.540203,0.455996,0.003801
211,980.61,0.250,-12.183,0.0442,2.6177,56.7372,0.0000,27.5116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4585,6.2260,0.0667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.747,-0.619,0.102,0.017,0.054,0.541550,0.454633,0.003816
212,979.61,0.250,-12.199,0.0438,2.6175,56.7722,0.0000,27.4880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4308,6.2420,0.0670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.740,-0.614,0.101,0.017,0.054,0.542901,0.453268,0.003832
213,978.61,0.250,-12.214,0.0434,2.6173,56.8073,0.0000,27.4643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4031,6.2581,0.0672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.733,-0.608,0.100,0.017,0.053,0.544255,0.451898,0.003847
