Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
1,1190.61,0.250,-9.389,1.0045562957347e+02,2.6753,50.9679,0.9556,14.6851,1.1380,0.0418,8.6218,0.1752,8.4117,0.0110,0.0000,12.3902,2.2364,0.0468,0.0647,0.2489,0.0050,0.0000,0.0000,0.0000,-1.6256404263183e+03,-1.2320140175124e+03,2.6891469699782e+02,3.7549799706685e+01,1.4800083586684e+02,4.4293150e-01,1.9830518e-02,1.0624821e-02,2.5362350e-03,1.9749712e-03,7.1657214e-02,3.8514491e-03,5.9619757e-02,5.5694451e-04,5.6709001e-01,1.3461836e-01,1.4682332e-04,7.6805211e-04,3.3190648e-02,1.0500367e-04,6.7651511e-01,6.7651511e-01,6.7651511e-01,1.4215107e-03,2.4002,1.4470030547864e-01,2.6699,-2.5153174338574e+00,-1.9990379393129e+00,3.5270789951018e-01,5.4196590921325e-02,1.7825160940948e-01,-1.6281557437522e+03,-1.2340130554518e+03, 2.6926740489733e+02, 3.7603996297606e+01, 1.4817908747625e+02, 2.5183453554585e-03,-2.0709887217330e-04, 6.6970152202117e-05, 5.5073633805906e-06, 2.5171001071366e-03,-2.0702396913310e-04, 6.7033649361611e-05, 5.5133175343208e-06
2,1189.61,0.250,-9.401,1.0010431343280e+02,2.6759,50.9770,0.9590,14.6202,1.1424,0.0420,8.6518,0.1758,8.4412,0.0110,0.0000,12.3773,2.2359,0.0469,0.0649,0.2497,0.0050,0.0000,0.0000,0.0000,-1.6192655239185e+03,-1.2274237439817e+03,2.6787849501002e+02,3.7409905798331e+01,1.4748368430070e+02,4.4340031e-01,1.9921290e-02,1.0536559e-02,2.5282456e-03,1.9839386e-03,7.1834516e-02,3.8688526e-03,5.9805646e-02,5.5805164e-04,5.6623865e-01,1.3446461e-01,1.4648391e-04,7.7081758e-04,3.3301203e-02,1.0506399e-04,6.7577079e-01,6.7577079e-01,6.7577079e-01,1.4337220e-03,2.4006,3.5409907789235e-01,2.6697,-6.1544463819834e+00,-4.8922192582608e+00,8.6290824403203e-01,1.3263530223035e-01,4.3617042988058e-01,-1.6278871637655e+03,-1.2342772046564e+03, 2.6908729202928e+02, 3.7595707015212e+01, 1.4809470398953e+02, 2.5143622040451e-03,-2.0644660832439e-04, 6.6878971129011e-05, 5.4912282469075e-06, 2.5100923738481e-03,-2.0618970558668e-04, 6.7096997981751e-05, 5.5116339158458e-06
3,1188.61,0.250,-9.412,9.8595821262943e+01,2.6754,51.0668,0.9737,14.5213,1.1518,0.0426,8.6991,0.1767,8.3314,0.0103,0.0000,12.4074,2.2468,0.0475,0.0659,0.2536,0.0051,0.0000,0.0000,0.0000,-1.5937151013761e+03,-1.2081869926059e+03,2.6374252518149e+02,3.6853248886888e+01,1.4511386037212e+02,4.4481472e-01,2.0267955e-02,1.0353660e-02,2.5494209e-03,2.0081017e-03,7.2516780e-02,3.9030170e-03,5.8817459e-02,5.2449318e-04,5.6599622e-01,1.3523685e-01,1.4613888e-04,7.7453138e-04,3.4069667e-02,1.0674494e-04,6.7371232e-01,6.7371232e-01,6.7371232e-01,1.4738425e-03,2.4148,1.5104466546690e+00,2.8655,-2.5315785830244e+01,-1.9953332053738e+01,3.6684928232500e+00,5.2711971073452e-01,1.8631846681776e+00,-1.6251367095566e+03,-1.2329950055373e+03, 2.6826693279755e+02, 3.7511971421451e+01, 1.4740978926318e+02, 2.4907591480676e-03,-2.0421355211849e-04, 6.6399046855832e-05, 5.4439568057921e-06, 2.4716367186527e-03,-2.0340837545296e-04, 6.7066996623250e-05, 5.5194150202951e-06
4,1187.61,0.250,-9.424,9.7750484788913e+01,2.6755,51.1119,0.9821,14.4419,1.1584,0.0430,8.7364,0.1774,8.2982,0.0100,0.0000,12.4142,2.2513,0.0478,0.0665,0.2558,0.0051,0.0000,0.0000,0.0000,-1.5791737373545e+03,-1.1973526850461e+03,2.6138531700914e+02,3.6535860014024e+01,1.4380453069491e+02,4.4569969e-01,2.0473454e-02,1.0225558e-02,2.5545468e-03,2.0237865e-03,7.2917971e-02,3.9277331e-03,5.8475279e-02,5.1046579e-04,5.6541232e-01,1.3550164e-01,1.4578758e-04,7.7763966e-04,3.4479216e-02,1.0752742e-04,6.7238150e-01,6.7238150e-01,6.7238150e-01,1.4988537e-03,2.4214,8.4927900897656e-01,2.8207,-1.4343186255230e+01,-1.1328989547981e+01,2.0634450538771e+00,3.0108433327642e-01,1.0470717697482e+00,-1.6187574136470e+03,-1.2285803917690e+03, 2.6710560860032e+02, 3.7362555410964e+01, 1.4670934290617e+02, 2.4758400939786e-03,-2.0274141678617e-04, 6.6265277274157e-05, 5.4263262926248e-06, 2.4511171293982e-03,-2.0174993469467e-04, 6.7087982285276e-05, 5.5219703222321e-06
5,1186.61,0.250,-9.435,9.6922022540782e+01,2.6756,51.1567,0.9905,14.3629,1.1650,0.0433,8.7733,0.1781,8.2651,0.0098,0.0000,12.4212,2.2557,0.0482,0.0671,0.2579,0.0052,0.0000,0.0000,0.0000,-1.5649249740424e+03,-1.1867381890968e+03,2.5907474301760e+02,3.6224810217360e+01,1.4252157796899e+02,4.4657761e-01,2.0678418e-02,1.0099249e-02,2.5596357e-03,2.0393933e-03,7.3315803e-02,3.9522244e-03,5.8134823e-02,4.9691000e-04,5.6482240e-01,1.3576672e-01,1.4543042e-04,7.8069642e-04,3.4889798e-02,1.0830325e-04,6.7105469e-01,6.7105469e-01,6.7105469e-01,1.5239944e-03,2.4280,8.3241061342029e-01,2.8211,-1.4053021273051e+01,-1.1101643720461e+01,2.0218246946280e+00,2.9506659826493e-01,1.0260781668980e+00,-1.5932475107800e+03,-1.2091133980367e+03, 2.6314892668073e+02, 3.6819459907582e+01, 1.4458936115936e+02, 2.4481372173365e-03,-2.0085506470109e-04, 6.6490307665603e-05, 5.4551333779812e-06, 2.4310054407873e-03,-2.0012393482371e-04, 6.7108852363907e-05, 5.5244991933128e-06
6,1185.61,0.250,-9.446,9.6109934456710e+01,2.6757,51.2013,0.9989,14.2845,1.1715,0.0437,8.8098,0.1788,8.2322,0.0095,0.0000,12.4283,2.2600,0.0485,0.0676,0.2601,0.0052,0.0000,0.0000,0.0000,-1.5509601311388e+03,-1.1763369775097e+03,2.5680942316413e+02,3.5919912134867e+01,1.4126421709970e+02,4.4744848e-01,2.0882838e-02,9.9747022e-03,2.5646889e-03,2.0549229e-03,7.3710287e-02,3.9764913e-03,5.7796080e-02,4.8380601e-04,5.6422661e-01,1.3603211e-01,1.4506757e-04,7.8370221e-04,3.5301413e-02,1.0912908e-04,6.6973185e-01,6.6973185e-01,6.6973185e-01,1.5492629e-03,2.4346,8.1604213849221e-01,2.8215,-1.3771487525686e+01,-1.0881040408631e+01,1.9814420161338e+00,2.8922701015993e-01,1.0057080132046e+00,-1.5787110309948e+03,-1.1982642229447e+03, 2.6080161990394e+02, 3.6502704656748e+01, 1.4329063898659e+02, 2.4280846274675e-03,-1.9924627497875e-04, 6.6517937514492e-05, 5.4583975859421e-06, 2.4112892088960e-03,-1.9852943072484e-04, 6.7129596526920e-05, 5.5270021257133e-06
7,1184.61,0.250,-9.458,9.5313739726805e+01,2.6758,51.2456,1.0072,14.2065,1.1780,0.0441,8.8459,0.1795,8.1994,0.0093,0.0000,12.4357,2.2642,0.0489,0.0682,0.2623,0.0052,0.0000,0.0000,0.0000,-1.5372708624237e+03,-1.1661427748773e+03,2.5458803003509e+02,3.5620985613696e+01,1.4003169409535e+02,4.4831250e-01,2.1086713e-02,9.8518903e-03,2.5697086e-03,2.0703765e-03,7.4101452e-02,4.0005352e-03,5.7459053e-02,4.7113515e-04,5.6362525e-01,1.3629778e-01,1.4469923e-04,7.8665774e-04,3.5714070e-02,1.0989180e-04,6.6841313e-01,6.6841313e-01,6.6841313e-01,1.5746580e-03,2.4412,8.0015433713117e-01,2.8218,-1.3498251682998e+01,-1.0666919608789e+01,1.9422492647038e+00,2.8355870830052e-01,9.8593726810474e-01,-1.5644670533014e+03,-1.1876352824611e+03, 2.5850066705298e+02, 3.6192270395426e+01, 1.4201797748005e+02, 2.4084263556773e-03,-1.9766848646271e-04, 6.6545323887216e-05, 5.4616216198389e-06, 2.3919574160122e-03,-1.9696551342575e-04, 6.7150231101200e-05, 5.5294796040122e-06
8,1183.61,0.250,-9.469,9.4532975886978e+01,2.6759,51.2897,1.0155,14.1290,1.1845,0.0444,8.8816,0.1802,8.1668,0.0090,0.0000,12.4432,2.2683,0.0492,0.0688,0.2645,0.0053,0.0000,0.0000,0.0000,-1.5238491414282e+03,-1.1561495457689e+03,2.5240928733290e+02,3.5327857371016e+01,1.3882328300283e+02,4.4916969e-01,2.1290035e-02,9.7307834e-03,2.5746962e-03,2.0857549e-03,7.4489310e-02,4.0243567e-03,5.7123728e-02,4.5887956e-04,5.6301847e-01,1.3656373e-01,1.4432557e-04,7.8956356e-04,3.6127770e-02,1.1064809e-04,6.6709850e-01,6.6709850e-01,6.6709850e-01,1.6001780e-03,2.4478,7.8472886819285e-01,2.8222,-1.3232996128431e+01,-1.0459033561519e+01,1.9042009370370e+00,2.7805515496849e-01,9.6674302333297e-01,-1.5505069003318e+03,-1.1772200333684e+03, 2.5624469858890e+02, 3.5887970442594e+01, 1.4077060373993e+02, 2.3891504904162e-03,-1.9612080886274e-04, 6.6572460380224e-05, 5.4648063527710e-06, 2.3729985279843e-03,-1.9543130840582e-04, 6.7170745824263e-05, 5.5319321054030e-06
9,1182.61,0.250,-9.481,9.1401895993801e+01,2.6757,51.2929,1.0449,14.1864,1.1989,0.0460,9.0586,0.1863,8.0319,0.0093,0.0000,12.2270,2.3169,0.0507,0.0711,0.2735,0.0055,0.0000,0.0000,0.0000,-1.4714865219466e+03,-1.1161857664098e+03,2.4406557954451e+02,3.4160104087879e+01,1.3402373261281e+02,4.5078743e-01,2.2320848e-02,9.7775243e-03,2.5547725e-03,2.1257067e-03,7.6576152e-02,4.1639795e-03,5.6343957e-02,4.7666643e-04,5.7077184e-01,1.3394807e-01,1.4253372e-04,8.0029782e-04,3.8075259e-02,1.1356116e-04,6.6725599e-01,6.6725599e-01,6.6725599e-01,1.7109128e-03,2.4578,3.1346024985910e+00,3.0246,-5.2168755426284e+01,-4.1346769332038e+01,7.4339113181025e+00,1.0363749358418e+00,3.7844192794585e+00,-1.5368148428740e+03,-1.1679360911748e+03, 2.5339266779521e+02, 3.5473033527447e+01, 1.3876953765127e+02, 2.3439478624949e-03,-1.9141402693226e-04, 6.6076893612192e-05, 5.3960433573902e-06, 2.2981189944699e-03,-1.9001243435544e-04, 6.7274941216745e-05, 5.5624079442679e-06
10,1181.61,0.250,-9.493,9.0143439709852e+01,2.6760,51.2995,1.0577,14.1661,1.2068,0.0466,9.1405,0.1889,8.0011,0.0095,0.0000,12.1433,2.3336,0.0514,0.0721,0.2773,0.0055,0.0000,0.0000,0.0000,-1.4501640002465e+03,-1.1000696748634e+03,2.4065445557486e+02,3.3685682094828e+01,1.3210713447361e+02,4.5165448e-01,2.2757162e-02,9.7411319e-03,2.5424835e-03,2.1452971e-03,7.7439268e-02,4.2253390e-03,5.6167035e-02,4.8356847e-04,5.7297248e-01,1.3293787e-01,1.4165420e-04,8.0568935e-04,3.8866186e-02,1.1457876e-04,6.6682476e-01,6.6682476e-01,6.6682476e-01,1.7604563e-03,2.4617,1.2631545870339e+00,2.9627,-2.1157593030143e+01,-1.6782623925105e+01,3.0073489679608e+00,4.2635392260162e-01,1.5296835099419e+00,-1.5268776308949e+03,-1.1608339206301e+03, 2.5161804526248e+02, 3.5214282405637e+01, 1.3768990435396e+02, 2.3243232292743e-03,-1.8927650468294e-04, 6.6005128331173e-05, 5.3749925244151e-06, 2.2688010429166e-03,-1.8770297564864e-04, 6.7352088538084e-05, 5.5721886563033e-06
11,1180.61,0.250,-9.504,8.8916756644021e+01,2.6763,51.3059,1.0704,14.1458,1.2146,0.0472,9.2221,0.1915,7.9703,0.0096,0.0000,12.0604,2.3502,0.0520,0.0731,0.2812,0.0056,0.0000,0.0000,0.0000,-1.4293838831239e+03,-1.0843642667694e+03,2.3732924601394e+02,3.3223229954202e+01,1.3023930489709e+02,4.5251160e-01,2.3197483e-02,9.7047862e-03,2.5301880e-03,2.1647199e-03,7.8301965e-02,4.2868682e-03,5.5987504e-02,4.9048777e-04,5.7515647e-01,1.3193886e-01,1.4077615e-04,8.1102630e-04,3.9666592e-02,1.1559534e-04,6.6639259e-01,6.6639259e-01,6.6639259e-01,1.8108481e-03,2.4656,1.2313817389462e+00,2.9626,-2.0618577951068e+01,-1.6357242375234e+01,2.9312523441743e+00,4.1564480852366e-01,1.4911797641947e+00,-1.4745512537978e+03,-1.1201370188324e+03, 2.4379153872380e+02, 3.4131120342872e+01, 1.3352899221059e+02, 2.2721027882316e-03,-1.8641462972453e-04, 6.6569827342514e-05, 5.4617202087672e-06, 2.2402270741426e-03,-1.8544937241484e-04, 6.7429538826620e-05, 5.5819188161562e-06
12,1179.61,0.250,-9.516,8.7720421176223e+01,2.6767,51.3121,1.0831,14.1255,1.2224,0.0479,9.3033,0.1942,7.9393,0.0097,0.0000,11.9784,2.3667,0.0527,0.0741,0.2850,0.0057,0.0000,0.0000,0.0000,-1.4091219389330e+03,-1.0690511371631e+03,2.3408611750988e+02,3.2772211881681e+01,1.2841805633369e+02,4.5335879e-01,2.3641881e-02,9.6684778e-03,2.5178921e-03,2.1839802e-03,7.9164296e-02,4.3485782e-03,5.5805271e-02,4.9742561e-04,5.7732376e-01,1.3095098e-01,1.3990002e-04,8.1631144e-04,4.0476695e-02,1.1666703e-04,6.6595930e-01,6.6595930e-01,6.6595930e-01,1.8621038e-03,2.4695,1.2010344781961e+00,2.9625,-2.0103708181084e+01,-1.5950880688738e+01,2.8585790350492e+00,4.0541587395780e-01,1.4544071368410e+00,-1.4532349929988e+03,-1.1039923956422e+03, 2.4039947934022e+02, 3.3659161526470e+01, 1.3163244468331e+02, 2.2435093133284e-03,-1.8419236733881e-04, 6.6653749279051e-05, 5.4722803238564e-06, 2.2123635027768e-03,-1.8324909491385e-04, 6.7507298889811e-05, 5.5915998460967e-06
13,1178.61,0.250,-9.527,8.6553077133443e+01,2.6770,51.3180,1.0959,14.1052,1.2301,0.0485,9.3843,0.1968,7.9081,0.0099,0.0000,11.8972,2.3830,0.0533,0.0751,0.2888,0.0058,0.0000,0.0000,0.0000,-1.3893551245107e+03,-1.0541127829546e+03,2.3092142356999e+02,3.2332118243257e+01,1.2664130908032e+02,4.5419626e-01,2.4090437e-02,9.6321993e-03,2.5056024e-03,2.2030837e-03,8.0026334e-02,4.4104822e-03,5.5620249e-02,5.0438349e-04,5.7947443e-01,1.2997417e-01,1.3902627e-04,8.2154778e-04,4.1296736e-02,1.1768371e-04,6.6552489e-01,6.6552489e-01,6.6552489e-01,1.9142406e-03,2.4734,1.1720433514027e+00,2.9624,-1.9611798216834e+01,-1.5562605719037e+01,2.7891622864828e+00,3.9564374934840e-01,1.4192814570218e+00,-1.4324609641231e+03,-1.0882596564379e+03, 2.3709253311018e+02, 3.3199064120560e+01, 1.2978377635547e+02, 2.2156276855680e-03,-1.8202200213482e-04, 6.6737654938768e-05, 5.4827449796121e-06, 2.1851792548857e-03,-1.8109973256549e-04, 6.7585403419755e-05, 5.6012331515972e-06
14,1177.61,0.250,-9.539,8.5413432132617e+01,2.6773,51.3237,1.1087,14.0849,1.2378,0.0492,9.4649,0.1994,7.8769,0.0100,0.0000,11.8168,2.3992,0.0539,0.0761,0.2927,0.0059,0.0000,0.0000,0.0000,-1.3700614906415e+03,-1.0395325299144e+03,2.2783169037050e+02,3.1902463431285e+01,1.2490708098799e+02,4.5502400e-01,2.4543229e-02,9.5959402e-03,2.4933247e-03,2.2220359e-03,8.0888133e-02,4.4725933e-03,5.5432326e-02,5.1136289e-04,5.8160838e-01,1.2900838e-01,1.3815534e-04,8.2673817e-04,4.2126960e-02,1.1870184e-04,6.6508919e-01,6.6508919e-01,6.6508919e-01,1.9672764e-03,2.4772,1.1443445620467e+00,2.9623,-1.9141758317433e+01,-1.5191559651862e+01,2.7228489669911e+00,3.8630697336743e-01,1.3857254424435e+00,-1.4122049428974e+03,-1.0729203359669e+03, 2.3386690637825e+02, 3.2750297687608e+01, 1.2798084363076e+02, 2.1884258647008e-03,-1.7990118643718e-04, 6.6821556419892e-05, 5.4931160673160e-06, 2.1586438737126e-03,-1.7899898378207e-04, 6.7663861706545e-05, 5.6108201226410e-06
15,1176.61,0.250,-9.550,8.3774508510860e+01,2.6764,51.4264,1.1298,14.0019,1.2488,0.0501,9.5272,0.2007,7.7205,0.0093,0.0000,11.8311,2.4173,0.0548,0.0776,0.2984,0.0060,0.0000,0.0000,0.0000,-1.3426488656621e+03,-1.0187894498348e+03,2.2338839217869e+02,3.1300989169390e+01,1.2234201719754e+02,4.5665953e-01,2.5118643e-02,9.4332857e-03,2.5171921e-03,2.2520888e-03,8.1914919e-02,4.5207597e-03,5.4127438e-02,4.7609660e-04,5.8256285e-01,1.2960477e-01,1.3748320e-04,8.3030560e-04,4.3440660e-02,1.2116212e-04,6.6292366e-01,6.6292366e-01,6.6292366e-01,2.0371477e-03,2.4954,1.6429063307944e+00,2.9156,-2.7250735685551e+01,-2.1512663631851e+01,3.9579478861447e+00,5.6348337008343e-01,2.0126700668656e+00,-1.3924308152954e+03,-1.0581275692991e+03, 2.3059222913894e+02, 3.2316660314932e+01, 1.2600914534668e+02, 2.1510956224986e-03,-1.7717573790234e-04, 6.6563054521592e-05, 5.4824890992982e-06, 2.1166467900142e-03,-1.7605946832221e-04, 6.7622361023789e-05, 5.6247253838989e-06
16,1175.61,0.250,-9.562,8.2615368037410e+01,2.6765,51.4509,1.1440,13.9697,1.2569,0.0508,9.6029,0.2031,7.6662,0.0093,0.0000,11.7697,2.4335,0.0555,0.0787,0.3026,0.0061,0.0000,0.0000,0.0000,-1.3230910867636e+03,-1.0040092260864e+03,2.2024489793362e+02,3.0866908271971e+01,1.2056646141343e+02,4.5763576e-01,2.5599133e-02,9.3737188e-03,2.5116281e-03,2.2726331e-03,8.2804339e-02,4.5796800e-03,5.3733296e-02,4.7472552e-04,5.8444564e-01,1.2894328e-01,1.3663471e-04,8.3489002e-04,4.4379610e-02,1.2247774e-04,6.6215328e-01,6.6215328e-01,6.6215328e-01,2.0945807e-03,2.5020,1.1652615318295e+00,2.9510,-1.9434952831811e+01,-1.5408229397514e+01,2.7794287331512e+00,3.9487011998379e-01,1.4144439852978e+00,-1.3696657453048e+03,-1.0408475029370e+03, 2.2696539400667e+02, 3.1823067377159e+01, 1.2398550010613e+02, 2.1203522464368e-03,-1.7501677897243e-04, 6.6629411341995e-05, 5.4996828840592e-06, 2.0889725798144e-03,-1.7393595512564e-04, 6.7676767670032e-05, 5.6350300325863e-06
17,1174.61,0.250,-9.574,8.1488150712831e+01,2.6766,51.4752,1.1582,13.9375,1.2650,0.0515,9.6781,0.2054,7.6123,0.0092,0.0000,11.7090,2.4495,0.0562,0.0798,0.3068,0.0061,0.0000,0.0000,0.0000,-1.3040763556982e+03,-9.8964076888294e+02,2.1718774006575e+02,3.0444774356998e+01,1.1884036110201e+02,4.5860345e-01,2.6082953e-02,9.3145645e-03,2.5059773e-03,2.2929685e-03,8.3691940e-02,4.6385093e-03,5.3341331e-02,4.7336403e-04,5.8631115e-01,1.2828707e-01,1.3578507e-04,8.3938408e-04,4.5328097e-02,1.2372892e-04,6.6138308e-01,6.6138308e-01,6.6138308e-01,2.1528130e-03,2.5086,1.1333454673461e+00,2.9510,-1.8895113613293e+01,-1.4982407427633e+01,2.7025942661637e+00,3.8405102809771e-01,1.3754775042124e+00,-1.3422966107233e+03,-1.0199482131763e+03, 2.2265329661361e+02, 3.1221506014971e+01, 1.2162227203832e+02, 2.0881941314060e-03,-1.7272972368985e-04, 6.6883196806864e-05, 5.5323956380266e-06, 2.0620663128931e-03,-1.7186898607649e-04, 6.7731371194055e-05, 5.6452704842263e-06
18,1173.61,0.250,-9.585,8.0391522504372e+01,2.6767,51.4993,1.1724,13.9054,1.2730,0.0522,9.7528,0.2077,7.5588,0.0092,0.0000,11.6489,2.4654,0.0569,0.0809,0.3110,0.0062,0.0000,0.0000,0.0000,-1.2855819467024e+03,-9.7566682123214e+02,2.1421331758800e+02,3.0034088396567e+01,1.1716164338149e+02,4.5956261e-01,2.6570103e-02,9.2558144e-03,2.5002443e-03,2.3130979e-03,8.4577718e-02,4.6972483e-03,5.2951508e-02,4.7201203e-04,5.8815943e-01,1.2763608e-01,1.3493462e-04,8.4378968e-04,4.6286157e-02,1.2502550e-04,6.6061288e-01,6.6061288e-01,6.6061288e-01,2.2118464e-03,2.5151,1.1027632698917e+00,2.9511,-1.8377911085158e+01,-1.4574412283727e+01,2.6289781612308e+00,3.7368395237000e-01,1.3381417919002e+00,-1.3227452771405e+03,-1.0051404313914e+03, 2.1952845181948e+02, 3.0789634265897e+01, 1.1986725594232e+02, 2.0613018158984e-03,-1.7069428641032e-04, 6.6947914941020e-05, 5.5438880805214e-06, 2.0358953298247e-03,-1.6985621833990e-04, 6.7786153617947e-05, 5.6554477731150e-06
19,1172.61,0.250,-9.597,7.9324222231342e+01,2.6768,51.5232,1.1865,13.8733,1.2809,0.0529,9.8270,0.2101,7.5056,0.0091,0.0000,11.5893,2.4810,0.0576,0.0819,0.3152,0.0063,0.0000,0.0000,0.0000,-1.2675863761651e+03,-9.6207107060621e+02,2.1131822545425e+02,2.9634378611961e+01,1.1552834985177e+02,4.6051350e-01,2.7060590e-02,9.1974633e-03,2.4944345e-03,2.3330250e-03,8.5461696e-02,4.7558992e-03,5.2563809e-02,4.7066959e-04,5.8999069e-01,1.2699023e-01,1.3408369e-04,8.4810892e-04,4.7253844e-02,1.2625840e-04,6.5984273e-01,6.5984273e-01,6.5984273e-01,2.2716835e-03,2.5217,1.0734420950195e+00,2.9511,-1.7882105895832e+01,-1.4183268703772e+01,2.5584044316230e+00,3.6374420350652e-01,1.3023477074440e+00,-1.3037368129261e+03,-9.9074552675982e+02, 2.1648919701197e+02, 3.0369618020264e+01, 1.1816083629605e+02, 2.0351450335911e-03,-1.6871176581349e-04, 6.7012533125481e-05, 5.5552811267142e-06, 2.0104298182868e-03,-1.6789543614844e-04, 6.7841132915653e-05, 5.6655629040481e-06
20,1171.61,0.250,-9.609,7.8285055798250e+01,2.6769,51.5469,1.2006,13.8413,1.2888,0.0537,9.9006,0.2124,7.4528,0.0091,0.0000,11.5303,2.4965,0.0582,0.0830,0.3193,0.0064,0.0000,0.0000,0.0000,-1.2500693059954e+03,-9.4883807408491e+02,2.0849924016617e+02,2.9245198315628e+01,1.1393862578488e+02,4.6145620e-01,2.7554418e-02,9.1395039e-03,2.4885521e-03,2.3527528e-03,8.6343876e-02,4.8144634e-03,5.2178202e-02,4.6933670e-04,5.9180500e-01,1.2634946e-01,1.3323259e-04,8.5234366e-04,4.8231201e-02,1.2748256e-04,6.5907252e-01,6.5907252e-01,6.5907252e-01,2.3323267e-03,2.5281,1.0453148643249e+00,2.9511,-1.7406556737367e+01,-1.3808078633358e+01,2.4907110251554e+00,3.5420905835894e-01,1.2680131703904e+00,-1.2852484995096e+03,-9.7674618296010e+02, 2.1353197071278e+02, 2.9960963178926e+01, 1.1650098715746e+02, 2.0096931508534e-03,-1.6678001305759e-04, 6.7077054193872e-05, 5.5665771511278e-06, 1.9856407703457e-03,-1.6598454050994e-04, 6.7896300408557e-05, 5.6756168557505e-06
21,1170.61,0.250,-9.620,7.7272895911045e+01,2.6769,51.5704,1.2147,13.8093,1.2966,0.0544,9.9737,0.2147,7.4003,0.0091,0.0000,11.4719,2.5119,0.0589,0.0841,0.3235,0.0065,0.0000,0.0000,0.0000,-1.2330115369257e+03,-9.3595325464540e+02,2.0575331833275e+02,2.8866125809333e+01,1.1239072033816e+02,4.6239075e-01,2.8051587e-02,9.0819295e-03,2.4826015e-03,2.3722842e-03,8.7224254e-02,4.8729418e-03,5.1794661e-02,4.6801338e-04,5.9360242e-01,1.2571373e-01,1.3238158e-04,8.5649568e-04,4.9218269e-02,1.2875231e-04,6.5830215e-01,6.5830215e-01,6.5830215e-01,2.3937781e-03,2.5346,1.0183147846940e+00,2.9512,-1.6950128149193e+01,-1.3447948181177e+01,2.4257366072620e+00,3.4505583125475e-01,1.2350564493620e+00,-1.2672588610206e+03,-9.6312603094602e+02, 2.1065340619839e+02, 2.9563202635613e+01, 1.1488579387874e+02, 1.9849172313445e-03,-1.6489699871474e-04, 6.7141481787680e-05, 5.5777785900673e-06, 1.9615008007274e-03,-1.6412154997090e-04, 6.7951647328205e-05, 5.6856105684206e-06
22,1169.61,0.250,-9.632,7.6286669437677e+01,2.6770,51.5937,1.2288,13.7774,1.3043,0.0551,10.0464,0.2170,7.3481,0.0090,0.0000,11.4140,2.5270,0.0596,0.0852,0.3277,0.0066,0.0000,0.0000,0.0000,-1.2163947945227e+03,-9.2340273715644e+02,2.0307756265059e+02,2.8496759648102e+01,1.1088296765531e+02,4.6331734e-01,2.8552105e-02,9.0247343e-03,2.4765870e-03,2.3916226e-03,8.8102846e-02,4.9313366e-03,5.1413162e-02,4.6669970e-04,5.9538311e-01,1.2508295e-01,1.3153095e-04,8.6056688e-04,5.0215101e-02,1.3001344e-04,6.5753162e-01,6.5753162e-01,6.5753162e-01,2.4560407e-03,2.5410,9.9238769827750e-01,2.9512,-1.6511897944940e+01,-1.3102152099372e+01,2.3633503303824e+00,3.3626623699222e-01,1.2034112838184e+00,-1.2497475655439e+03,-9.4986957636970e+02, 2.0785031403743e+02, 2.9175893975249e+01, 1.1331344261841e+02, 1.9607903167735e-03,-1.6306079135781e-04, 6.7205835010124e-05, 5.5888875760291e-06, 1.9379843573962e-03,-1.6230457614535e-04, 6.8007183319362e-05, 5.6955449724671e-06
