Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),chromite,hercynite,magnetite,spinel,ulvospinel
238,953.61,0.250,-12.612,0.0062,4.8136,0.0000,20.8671,1.7047,27.0893,0.0000,49.6000,0.0000,0.7388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.048,-0.033,0.012,0.001,0.006,0.000000,-0.003600,0.379052,0.040960,0.583588
239,952.61,0.250,-12.628,0.0061,4.8146,0.0000,20.8396,1.6945,27.1463,0.0000,49.5955,0.0000,0.7240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.048,-0.033,0.012,0.001,0.005,0.000000,-0.003001,0.379924,0.040144,0.582933
240,951.61,0.250,-12.644,0.0060,4.8155,0.0000,20.8132,1.6843,27.2014,0.0000,49.5918,0.0000,0.7093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.047,-0.032,0.012,0.001,0.005,0.000000,-0.002411,0.380767,0.039338,0.582306
241,950.61,0.250,-12.660,0.0060,4.8165,0.0000,20.7869,1.6742,27.2564,0.0000,49.5879,0.0000,0.6947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.046,-0.032,0.012,0.001,0.005,0.000000,-0.001827,0.381609,0.038539,0.581679
242,949.61,0.250,-12.677,0.0059,4.8175,0.0000,20.7606,1.6641,27.3112,0.0000,49.5839,0.0000,0.6803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.046,-0.032,0.012,0.001,0.005,0.000000,-0.001248,0.382449,0.037745,0.581054
243,948.61,0.250,-12.693,0.0058,4.8184,0.0000,20.7354,1.6540,27.3640,0.0000,49.5806,0.0000,0.6660,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.045,-0.031,0.011,0.001,0.005,0.000000,-0.000679,0.383261,0.036961,0.580457
244,947.61,0.250,-12.709,0.0058,4.8193,0.0000,20.7102,1.6439,27.4167,0.0000,49.5773,0.0000,0.6519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.044,-0.031,0.011,0.001,0.005,0.000000,-0.000114,0.384071,0.036182,0.579861
245,946.61,0.250,-12.726,0.0057,4.8203,0.0000,20.6855,1.6339,27.4687,0.0000,49.5741,0.0000,0.6379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.044,-0.030,0.011,0.001,0.005,0.000000,0.000444,0.384870,0.035411,0.579275
246,945.61,0.250,-12.742,0.0056,4.8212,0.0000,20.6611,1.6239,27.5199,0.0000,49.5710,0.0000,0.6240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.043,-0.030,0.011,0.001,0.005,0.000000,0.000996,0.385658,0.034647,0.578699
247,944.61,0.250,-12.759,0.0056,4.8221,0.0000,20.6372,1.6140,27.5704,0.0000,49.5682,0.0000,0.6102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.043,-0.030,0.011,0.001,0.005,0.000000,0.001542,0.386436,0.033890,0.578133
248,943.61,0.250,-12.775,0.0080,4.8235,0.0000,20.5757,1.6043,27.6904,0.0000,49.5378,0.0000,0.5918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.061,-0.042,0.016,0.002,0.007,0.000000,0.002356,0.388216,0.032871,0.576558
249,942.61,0.250,-12.792,0.0080,4.8249,0.0000,20.5124,1.5945,27.8142,0.0000,49.5060,0.0000,0.5730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.061,-0.042,0.016,0.002,0.007,0.000000,0.003182,0.390051,0.031839,0.574929
250,941.61,0.250,-12.808,0.0078,4.8263,0.0000,20.4491,1.5846,27.9378,0.0000,49.4742,0.0000,0.5543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.060,-0.042,0.015,0.002,0.007,0.000000,0.004005,0.391885,0.030808,0.573303
251,940.61,0.250,-12.825,0.0077,4.8277,0.0000,20.3860,1.5747,28.0611,0.0000,49.4425,0.0000,0.5357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.059,-0.041,0.015,0.002,0.007,0.000000,0.004824,0.393716,0.029779,0.571681
252,939.61,0.250,-12.841,0.0076,4.8291,0.0000,20.3232,1.5647,28.1842,0.0000,49.4109,0.0000,0.5171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.058,-0.040,0.015,0.002,0.007,0.000000,0.005638,0.395543,0.028754,0.570064
253,938.61,0.250,-12.858,0.0074,4.8305,0.0000,20.2606,1.5546,28.3067,0.0000,49.3794,0.0000,0.4986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.057,-0.039,0.014,0.002,0.007,0.000000,0.006448,0.397365,0.027733,0.568455
254,937.61,0.250,-12.875,0.0073,4.8319,0.0000,20.1984,1.5446,28.4287,0.0000,49.3481,0.0000,0.4802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.056,-0.039,0.014,0.002,0.007,0.000000,0.007251,0.399179,0.026717,0.566853
255,936.61,0.250,-12.891,0.0072,4.8333,0.0000,20.1365,1.5345,28.5501,0.0000,49.3169,0.0000,0.4619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.055,-0.038,0.014,0.001,0.006,0.000000,0.008048,0.400985,0.025706,0.565260
256,935.61,0.250,-12.908,0.0070,4.8347,0.0000,20.0751,1.5244,28.6708,0.0000,49.2859,0.0000,0.4438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.054,-0.037,0.014,0.001,0.006,0.000000,0.008839,0.402782,0.024702,0.563677
257,934.61,0.250,-12.925,0.0069,4.8360,0.0000,20.0141,1.5143,28.7907,0.0000,49.2552,0.0000,0.4258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.052,-0.036,0.013,0.001,0.006,0.000000,0.009622,0.404568,0.023705,0.562106
258,933.61,0.250,-12.941,0.0068,4.8374,0.0000,19.9536,1.5042,28.9097,0.0000,49.2247,0.0000,0.4079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.051,-0.036,0.013,0.001,0.006,0.000000,0.010398,0.406341,0.022715,0.560546
259,932.61,0.250,-12.958,0.0066,4.8388,0.0000,19.8936,1.4941,29.0278,0.0000,49.1944,0.0000,0.3901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,-0.035,0.013,0.001,0.006,0.000000,0.011166,0.408102,0.021733,0.558999
260,931.61,0.250,-12.975,0.0065,4.8401,0.0000,19.8341,1.4840,29.1449,0.0000,49.1644,0.0000,0.3726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049,-0.034,0.013,0.001,0.006,0.000000,0.011926,0.409850,0.020759,0.557466
261,930.61,0.250,-12.992,0.0064,4.8415,0.0000,19.7752,1.4740,29.2610,0.0000,49.1346,0.0000,0.3552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.048,-0.033,0.012,0.001,0.006,0.000000,0.012677,0.411582,0.019794,0.555946
262,929.61,0.250,-13.009,0.0062,4.8428,0.0000,19.7170,1.4639,29.3760,0.0000,49.1052,0.0000,0.3379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.047,-0.033,0.012,0.001,0.006,0.000000,0.013420,0.413300,0.018838,0.554442
263,928.61,0.250,-13.026,0.0061,4.8441,0.0000,19.6593,1.4539,29.4898,0.0000,49.0761,0.0000,0.3209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.046,-0.032,0.012,0.001,0.005,0.000000,0.014155,0.415001,0.017891,0.552953
264,927.61,0.250,-13.043,0.0060,4.8454,0.0000,19.6023,1.4440,29.6025,0.0000,49.0473,0.0000,0.3040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.045,-0.031,0.012,0.001,0.005,0.000000,0.014880,0.416686,0.016954,0.551481
265,926.61,0.250,-13.060,0.0059,4.8467,0.0000,19.5459,1.4341,29.7139,0.0000,49.0189,0.0000,0.2873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.045,-0.031,0.011,0.001,0.005,0.000000,0.015597,0.418353,0.016026,0.550025
266,925.61,0.250,-13.076,0.0058,4.8480,0.0000,19.4902,1.4242,29.8241,0.0000,48.9908,0.0000,0.2708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.044,-0.030,0.011,0.001,0.005,0.000000,0.016305,0.420002,0.015108,0.548586
267,924.61,0.250,-13.093,0.0038,4.8481,0.0000,19.6189,1.3966,29.5999,0.0000,49.1291,0.0000,0.2555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.029,-0.020,0.007,0.001,0.003,0.000000,0.016550,0.416905,0.014258,0.552288
